merge_input_file,merge_input_role,dataset_source_family,dataset_source_file,case_id,source_paper,source_anchor,system_type,component_system,study_family,response_metric,response_value,response_unit,pipe_OD_m,pipe_WT_m,roller_spacing_m,OD_over_Sroller,R_m,T_MT,phase,peak_location,Sroller_over_R,T_over_R,response_region,t_comp_mm,wt_ratio,L_comp_D,L_comp_m,L_comp_over_Sroller,taper_ratio_n,L_taper_D,L_taper_m,L_NIB_m,L_stiff_m,L_total_m,L_stiff_over_Sroller,L_total_over_Sroller,EI_ratio,source_region,shroud_L1_D,shroud_L2_D,shroud_V_D,gdtp_inside_shroud,source_overlaps_X2,L_GDTP_over_L1_shroud,shroud_L1_m,shroud_L2_m,shroud_V_m,shroud_L1_over_Sroller,shroud_L2_over_Sroller,shroud_V_over_OD,contact_regime,supports_rules,evidence_confidence,uncertainty_note,component_type,assembly_archetype,connection_system,num_active_connectors,connector_type_sequence,P_c1_D,P_c2_D,P_gap_m,kT_ratio,kT1_ratio,kT2_ratio,header_OD_m,header_WT_m,stinger_radius_m,top_tension_MT,baseline_min_percent,baseline_max_percent,evidence_strength,notes,layout_id_source_style,d_connector_status,gap_state_encoded,region_reference,region_half_width_D,region_half_width_m,region_relation_to_connectors,case_max_strain_percent,case_max_region,case_min_strain_percent,case_min_region,increment_vs_baseline_min_percent,increment_vs_baseline_max_percent,effective_stiffness_span_basis,connector_to_connector_length_D,connector_to_connector_length_m,frame_or_base_stiffness_over_pipe,combined_frame_pipe_stiffness_over_same_pipe_length,combined_frame_pipe_stiffness_formula,split_segment_combined_stiffness_over_pipe,comparison_reference_family,comparison_reference_basis,comparison_reference_available,future_study_candidate_id,P_l1_D,P_l2_D,P_v_D,kB_ratio,kB1_ratio,kB2_ratio,mass_total_MT,mass_distribution,n_mass_points,mass_spacing_m,stinger_position,baseline_percent,increment_vs_baseline_percent,layout_id,branch_shape,branch_support_connection,structure_connection_system,branch_OD_m,branch_WT_m,P_b1_D,P_b2_D,P_bc_D,response_target,response_location
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_base_radius_r105,paper1,paper1:table_x,baseline,plain_pipe,plain_radius,peak_pipeline_strain,0.32,percent,0.4064,0.021,9.0,0.04515555555555555,105,120,Ph1,plain_pipe_phase_1,0.08571428571428572,1.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edikb:p1_base_radius_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_base_radius_r70,paper1,paper1:table_x,baseline,plain_pipe,plain_radius,peak_pipeline_strain,0.46,percent,0.4064,0.021,9.0,0.04515555555555555,70,120,Ph1,plain_pipe_phase_1,0.12857142857142856,1.7142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edikb:p1_base_radius_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_base_radius_r85,paper1,paper1:table_x,baseline,plain_pipe,plain_radius,peak_pipeline_strain,0.38,percent,0.4064,0.021,9.0,0.04515555555555555,85,120,Ph1,plain_pipe_phase_1,0.10588235294117647,1.411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edikb:p1_base_radius_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_base_tension_16in_t0,paper1,paper1:table_xi,baseline,plain_pipe,plain_tension,peak_pipeline_strain,0.33,percent,0.406,0.021,9.0,0.045111111111111116,70,0,Ph1,plain_pipe_phase_1,0.12857142857142856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edikb:p1_base_tension_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_base_tension_16in_t100,paper1,paper1:table_xi,baseline,plain_pipe,plain_tension,peak_pipeline_strain,0.42,percent,0.406,0.021,9.0,0.045111111111111116,70,100,Ph1,plain_pipe_phase_1,0.12857142857142856,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edikb:p1_base_tension_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_base_tension_20in_t0,paper1,paper1:table_xi,baseline,plain_pipe,plain_tension,peak_pipeline_strain,0.42,percent,0.508,0.021,9.0,0.05644444444444444,70,0,Ph1,plain_pipe_phase_1,0.12857142857142856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edikb:p1_base_tension_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_base_tension_20in_t100,paper1,paper1:table_xi,baseline,plain_pipe,plain_tension,peak_pipeline_strain,0.54,percent,0.508,0.021,9.0,0.05644444444444444,70,100,Ph1,plain_pipe_phase_1,0.12857142857142856,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edikb:p1_base_tension_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_base_tension_6in_t0,paper1,paper1:table_xi,baseline,plain_pipe,plain_tension,peak_pipeline_strain,0.13,percent,0.168,0.021,9.0,0.018666666666666668,70,0,Ph1,plain_pipe_phase_1,0.12857142857142856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edikb:p1_base_tension_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_base_tension_6in_t100,paper1,paper1:table_xi,baseline,plain_pipe,plain_tension,peak_pipeline_strain,0.29,percent,0.168,0.021,9.0,0.018666666666666668,70,100,Ph1,plain_pipe_phase_1,0.12857142857142856,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edikb:p1_base_tension_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_ref_shroud_only_s3_3,paper1,paper1:table_xxxvi,B1,GD-SH,c1_reference_baseline,peak_pipeline_strain_X2,0.7,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,,0.10588235294117647,1.1764705882352942,shroud_X2,,,,,,,,,,,,,,,,10,2.5,1,,,,,,,,,,,edikb:p1_c1_shtp_nonadditive_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s1_len_10d,paper1,paper1:table_xxxix,C1,GD-SH+GD-TP,shtp_thick_pipe_length,peak_pipeline_strain,1.26,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,shroud_X2,,,10,4.064,0.45155555555555554,,,,,,,,,,spans_X2_X3_X4,10,2.5,1,True,True,1.0,,,,,,,,edikb:p1_c1_shtp_size_01;edikb:p1_c1_shtp_nonadditive_01,medium,+80% above B1 baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s1_len_10d_bm,paper1,paper1:table_xxxix,C1,GD-SH+GD-TP,shtp_thick_pipe_length,peak_component_bending_moment,1555,kNm,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,thick_body,0.10588235294117647,1.1764705882352942,component_body,,,10,4.064,0.45155555555555554,,,,,,,,,,spans_X2_X3_X4,10,2.5,1,True,True,1.0,,,,,,,,edikb:p1_c1_shtp_size_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s1_len_5d,paper1,paper1:table_xxxix,C1,GD-SH+GD-TP,shtp_thick_pipe_length,peak_pipeline_strain,0.952,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X2,0.10588235294117647,1.1764705882352942,shroud_X2,,,5,2.032,0.22577777777777777,,,,,,,,,,X3_partial_X2_X4,10,2.5,1,True,True,0.5,,,,,,,,edikb:p1_c1_shtp_size_01;edikb:p1_c1_shtp_nonadditive_01,medium,+36% above B1 baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s1_len_5d_bm,paper1,paper1:table_xxxix,C1,GD-SH+GD-TP,shtp_thick_pipe_length,peak_component_bending_moment,1405,kNm,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,thick_body,0.10588235294117647,1.1764705882352942,component_body,,,5,2.032,0.22577777777777777,,,,,,,,,,X3_partial_X2_X4,10,2.5,1,True,True,0.5,,,,,,,,edikb:p1_c1_shtp_size_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s2_loc_x2,paper1,paper1:table_xli,C1,GD-SH+GD-TP,shtp_thick_pipe_location,peak_pipeline_strain_X2,0.901,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,pipe_component_junction_at_X2,0.10588235294117647,1.1764705882352942,shroud_X2,,,2.5,1.016,0.11288888888888889,,,,,,,,,,X2,10,2.5,1,True,True,0.25,,,,,,,,edikb:p1_c1_shtp_location_01;edikb:p1_c1_shtp_peakloc_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s2_loc_x2_bm,paper1,paper1:table_xli,C1,GD-SH+GD-TP,shtp_thick_pipe_location,peak_component_bending_moment,1362,kNm,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,thick_body,0.10588235294117647,1.1764705882352942,component_body,,,2.5,1.016,0.11288888888888889,,,,,,,,,,X2,10,2.5,1,True,True,0.25,,,,,,,,edikb:p1_c1_shtp_location_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s2_loc_x2_x4,paper1,paper1:table_xli,C1,GD-SH+GD-TP,shtp_thick_pipe_location,pipeline_strain_X4,0.49,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X4_response_region,0.10588235294117647,1.1764705882352942,shroud_X4,,,2.5,1.016,0.11288888888888889,,,,,,,,,,X2,10,2.5,1,True,True,0.25,,,,,,,,edikb:p1_c1_shtp_location_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s2_loc_x3,paper1,paper1:table_xli,C1,GD-SH+GD-TP,shtp_thick_pipe_location,peak_pipeline_strain_X2,0.744,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,pipeline_body_at_X2,0.10588235294117647,1.1764705882352942,shroud_X2,,,2.5,1.016,0.11288888888888889,,,,,,,,,,X3,10,2.5,1,True,False,0.25,,,,,,,,edikb:p1_c1_shtp_location_01;edikb:p1_c1_shtp_peakloc_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s2_loc_x3_bm,paper1,paper1:table_xli,C1,GD-SH+GD-TP,shtp_thick_pipe_location,peak_component_bending_moment,1310,kNm,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,thick_body,0.10588235294117647,1.1764705882352942,component_body,,,2.5,1.016,0.11288888888888889,,,,,,,,,,X3,10,2.5,1,True,False,0.25,,,,,,,,edikb:p1_c1_shtp_location_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s2_loc_x3_x4,paper1,paper1:table_xli,C1,GD-SH+GD-TP,shtp_thick_pipe_location,pipeline_strain_X4,0.59,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X4_response_region,0.10588235294117647,1.1764705882352942,shroud_X4,,,2.5,1.016,0.11288888888888889,,,,,,,,,,X3,10,2.5,1,True,False,0.25,,,,,,,,edikb:p1_c1_shtp_location_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s2_loc_x4,paper1,paper1:table_xli,C1,GD-SH+GD-TP,shtp_thick_pipe_location,peak_pipeline_strain_X2,0.744,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,pipeline_body_at_X2,0.10588235294117647,1.1764705882352942,shroud_X2,,,2.5,1.016,0.11288888888888889,,,,,,,,,,X4,10,2.5,1,True,False,0.25,,,,,,,,edikb:p1_c1_shtp_location_01;edikb:p1_c1_shtp_peakloc_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s2_loc_x4_bm,paper1,paper1:table_xli,C1,GD-SH+GD-TP,shtp_thick_pipe_location,peak_component_bending_moment,1271,kNm,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,thick_body,0.10588235294117647,1.1764705882352942,component_body,,,2.5,1.016,0.11288888888888889,,,,,,,,,,X4,10,2.5,1,True,False,0.25,,,,,,,,edikb:p1_c1_shtp_location_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_c1_s2_loc_x4_x4,paper1,paper1:table_xli,C1,GD-SH+GD-TP,shtp_thick_pipe_location,pipeline_strain_X4,0.57,percent,0.4064,0.021,9.0,0.04515555555555555,85,100,Ph2,X4_response_region,0.10588235294117647,1.1764705882352942,shroud_X4,,,2.5,1.016,0.11288888888888889,,,,,,,,,,X4,10,2.5,1,True,False,0.25,,,,,,,,edikb:p1_c1_shtp_location_01,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s1_1,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.81,percent,0.4064,0.021,9.0,0.04515555555555555,70,120,Ph2,X2,0.12857142857142856,1.7142857142857142,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,5,2.5,1.0,,,,2.032,1.016,0.4064,0.22577777777777777,0.11288888888888889,1.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s1_2,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.83,percent,0.4064,0.021,9.0,0.04515555555555555,70,120,Ph2,X2,0.12857142857142856,1.7142857142857142,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,6,2,1.0,,,,2.4383999999999997,0.8128,0.4064,0.2709333333333333,0.0903111111111111,1.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s1_3,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.97,percent,0.4064,0.021,9.0,0.04515555555555555,70,120,Ph2,X2,0.12857142857142856,1.7142857142857142,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,5,2.5,1.5,,,,2.032,1.016,0.6095999999999999,0.22577777777777777,0.11288888888888889,1.5,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s1_4,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,1.05,percent,0.4064,0.021,9.0,0.04515555555555555,70,120,Ph2,X2,0.12857142857142856,1.7142857142857142,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,6,2,1.5,,,,2.4383999999999997,0.8128,0.6095999999999999,0.2709333333333333,0.0903111111111111,1.5,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s1_5,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,1.15,percent,0.4064,0.021,9.0,0.04515555555555555,70,120,Ph2,X2,0.12857142857142856,1.7142857142857142,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,5,2.5,2.0,,,,2.032,1.016,0.8128,0.22577777777777777,0.11288888888888889,2.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s1_6,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.83,percent,0.4064,0.021,9.0,0.04515555555555555,70,120,Ph2,X2,0.12857142857142856,1.7142857142857142,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,2.5,2,1.0,,,,1.016,0.8128,0.4064,0.11288888888888889,0.0903111111111111,1.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s1_7,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,1.17,percent,0.4064,0.021,9.0,0.04515555555555555,70,120,Ph2,X2,0.12857142857142856,1.7142857142857142,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,2.5,2,1.5,,,,1.016,0.8128,0.6095999999999999,0.11288888888888889,0.0903111111111111,1.5,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_v_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s2_1,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.78,percent,0.4064,0.021,9.0,0.04515555555555555,70,100,Ph2,X2,0.12857142857142856,1.4285714285714286,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,2.5,2,1.0,,,,1.016,0.8128,0.4064,0.11288888888888889,0.0903111111111111,1.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_l1_normal_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s2_2,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.75,percent,0.4064,0.021,9.0,0.04515555555555555,70,100,Ph2,X2,0.12857142857142856,1.4285714285714286,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,4,5,1.0,,,,1.6256,2.032,0.4064,0.1806222222222222,0.22577777777777777,1.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_l1_normal_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s2_3,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.76,percent,0.4064,0.021,9.0,0.04515555555555555,70,100,Ph2,X2,0.12857142857142856,1.4285714285714286,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,5,1.0,,,,4.064,2.032,0.4064,0.45155555555555554,0.22577777777777777,1.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_l1_normal_01;edikb:p1_b1_sh_l2_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIKB_FULL_ML_DATASET_v0_2.csv,from_full,paper1_inline_behaviour,EDIKB_PAPER1_ML_DATASET_v0_2.csv,paper1:row_sh_matrix_s2_4,paper1,paper1:table_xxx,B1,GD-SH,shroud_run_matrix,peak_pipeline_strain_X2,0.79,percent,0.4064,0.021,9.0,0.04515555555555555,70,100,Ph2,X2,0.12857142857142856,1.4285714285714286,X2,,,,,,,,,,,,,,,GD-SH offset/deep-section geometry,10,1,1.0,,,,4.064,0.4064,0.4064,0.45155555555555554,0.04515555555555555,1.0,single_roller_contact,edikb:p1_b1_sh_phase_01;edikb:p1_b1_sh_region_01;edikb:p1_b1_sh_l2_01,medium,"Paper 1 values are relative parametric evidence, not direct final code-compliance values.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
